Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,16185046696285,handle,ru,,,faltenunterspritzung-mit-fillern,
PRODUCT,16185046696285,product_type,ru,,,"",
PRODUCT,16185046761821,title,ru,,,Biorevitalisierung,Биоревитализация
PRODUCT,16185046761821,body_html,ru,,,"<p><strong>Behandlungsdauer:</strong> ca. 30 Minuten<br></p>
<p><strong>Schmerzen: </strong>gering (meist mit sehr feinen Nadeln)<br></p>
<p><strong>Betäubung: </strong>auf Wunsch oberflächliche Betäubung<br></p>
<p><strong>Gesellschaftsfähigkeit:</strong> sofort oder nach wenigen Stunden<br></p>
<p><strong>Einschränkungen nach Behandlung: </strong>1–2 Tage keine Sauna, Sonne, Sport<br></p>
<p><strong>Wirkungseintritt: </strong>nach einigen Tagen, volle Wirkung nach ca. 1–2 Wochen<br></p>
<p><strong>Wirkungsdauer / Haltbarkeit: </strong>ca. 4–6 Monate (Kuranwendungen empfohlen)<br></p>
<p><strong>Kosten:</strong> abhängig vom Produkt und Behandlungsregion, ab 150 €</p>","<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>Длительность процедуры: </strong><span>около 30 минут<br></span><span><br><strong>Болевые ощущения:</strong> </span><span>минимальные (используются очень тонкие иглы) <br><br></span><strong>Анестезия: </strong><span>по желанию — поверхностная<br></span><span><br><strong>Социальная активность:</strong> </span><span>возможна сразу или через несколько часов</span></p>
<p><span><strong>Ограничения после процедуры:</strong> </span><span>в течение 1–2 дней избегать спорта, сауны и пребывания на солнце</span></p>
</div>
</div>
</div>
<div class=""page"" title=""Page 5"">
<div class=""layoutArea"">
<div class=""column"">
<p><span><strong>Начало действия:</strong> </span><span>через несколько дней, полный эффект — через 1–2 недели <br><br></span><span><strong>Продолжительность эффекта:</strong> </span><span>около 4–6 месяцев (рекомендуется курс процедур) <br><br></span><strong>Стоимость: </strong><span>зависит от используемого препарата и зоны обработки, от 150 €</span></p>
</div>
</div>
</div>"
PRODUCT,16185046761821,handle,ru,,,biorevitalisierung,
PRODUCT,16185046761821,product_type,ru,,,"",
PRODUCT,16185046794589,title,ru,,,Mesotherapie,Мезотерапия
PRODUCT,16185046794589,body_html,ru,,,"<p><strong>Behandlungsdauer: </strong>ca. 30-60Minuten<br></p>
<p><strong>Schmerzen: </strong>gering bis moderat (abhängig von der Region)<br></p>
<p><strong>Betäubung: </strong>bei Bedarf oberflächliche Betäubung<br></p>
<p><strong>Gesellschaftsfähigkeit:</strong> in der Regel sofort<br></p>
<p><strong>Einschränkungen nach Behandlung: </strong>1–2 Tage keine Sauna/Sport, keine intensive Sonnenexposition<br></p>
<p><strong>Wirkungseintritt: </strong>allmählich, sichtbare Ergebnisse nach einigen Tagen bis Wochen<br>Wirkungsdauer / Haltbarkeit: ca. 3–6 Monate (je nach Hautzustand und Produkt)<br></p>
<p><strong>Behandlungsverlauf: </strong>Für ein optimales Ergebnis wird je nach Hautzustand eine Kur von mehreren Sitzungen empfohlen (z. B. 3–5 Behandlungen im Abstand von 2–4 Wochen).<br></p>
<p><strong>Kosten: </strong>individuell nach Areal und Produktmenge, ab 150€</p>","<div class=""page"" title=""Page 5"">
<div class=""layoutArea"">
<div class=""column"">
<p><span><strong>Длительность процедуры:</strong> </span><span>около 30–60 минут</span></p>
<p><span><strong>Болевые ощущения:</strong> от лёгких до умеренных (в зависимости от зоны обработки)</span></p>
<p><span><strong>Анестезия:</strong> </span><span>при необходимости — поверхностная</span></p>
<p><span><strong>Социальная активность:</strong> </span><span>как правило, возможна сразу</span></p>
<p><span><strong>Ограничения после процедуры:</strong> </span><span>1–2 дня не рекомендуется заниматься спортом, посещать сауну и подвергаться интенсивному солнечному воздействию</span></p>
<p><span><strong>Начало действия:</strong> </span><span>постепенное, видимый эффект наступает через несколько дней или недель</span></p>
<p><strong>Продолжительность эффекта: </strong><span>около 3–6 месяцев (в зависимости от состояния кожи и используемого препарата)</span></p>
<p><span><strong>Рекомендуемый курс:</strong> </span><span>для достижения оптимального результата рекомендуется пройти курс из 3–5 процедур с интервалом 2–4 недели</span></p>
<p><strong>Стоимость: </strong><span>рассчитывается индивидуально в зависимости от зоны обработки и объёма препарата, от 150 €</span></p>
</div>
</div>
</div>"
PRODUCT,16185046794589,handle,ru,,,мезотерапия,
PRODUCT,16185046794589,product_type,ru,,,"",
PRODUCT_OPTION,19069776331101,name,ru,,,Title,
PRODUCT_OPTION,19069776396637,name,ru,,,Title,
PRODUCT_OPTION,19069776494941,name,ru,,,Title,
PRODUCT_OPTION,19069776527709,name,ru,,,Title,
PRODUCT_OPTION,19069776560477,name,ru,,,Title,
PRODUCT_OPTION,19069776626013,name,ru,,,Title,
PRODUCT_OPTION,19069776658781,name,ru,,,Title,
PRODUCT_OPTION,19069776691549,name,ru,,,Title,
PRODUCT_OPTION,19069776724317,name,ru,,,Title,
PRODUCT_OPTION,19069776789853,name,ru,,,Title,
PRODUCT_OPTION,19069776822621,name,ru,,,Title,
PRODUCT_OPTION,19069776855389,name,ru,,,Title,
PRODUCT_OPTION,19069776953693,name,ru,,,Title,
PRODUCT_OPTION,19069777019229,name,ru,,,Title,
PRODUCT_OPTION,19069777051997,name,ru,,,Title,
PRODUCT_OPTION,19069777084765,name,ru,,,Title,
PRODUCT_OPTION,19069777117533,name,ru,,,Title,
PRODUCT_OPTION,19069777150301,name,ru,,,Title,
PRODUCT_OPTION,19069777215837,name,ru,,,Title,
PRODUCT_OPTION,19069777248605,name,ru,,,Title,
PRODUCT_OPTION,19069777281373,name,ru,,,Title,
PRODUCT_OPTION,19069777314141,name,ru,,,Title,
PRODUCT_OPTION,19069777412445,name,ru,,,Title,
PRODUCT_OPTION,19069777477981,name,ru,,,Title,
PRODUCT_OPTION,19069777510749,name,ru,,,Title,
PRODUCT_OPTION_VALUE,15190808428893,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190808494429,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190808527197,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190808559965,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190808592733,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190808658269,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190808691037,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190808723805,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190808756573,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190808822109,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190808854877,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190808887645,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190809215325,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190809280861,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190809313629,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190809346397,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190809379165,name,ru,,,Default Title,
PRODUCT_OPTION_VALUE,15190809411933,name,ru,,,Default Title,
